No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"1886","A6W","Alexandria Real Estate Equities, Inc.","8.52B","47.35","3.20%","2.61B"
"1887","BW3","Babcock International Group PLC","8.52B","17.61","0.11%","5.68B"
"1888","6PP","Pilgrim's Pride Corporation","8.52B","34.00","3.66%","15.69B"
"1889","ENUA","Stora Enso Oyj","8.51B","10.85","-0.91%","9.39B"
"1890","ENUN","Stora Enso Oyj","8.51B","10.73","-0.37%","9.39B"
"1891","ENUR","Stora Enso Oyj","8.51B","10.50","-1.22%","9.39B"
"1892","ENUS","Stora Enso Oyj","8.51B","10.60","0.95%","9.39B"
"1893","WSV2","Vienna Insurance Group AG","8.51B","65.70","-1.05%","13.13B"
"1894","UN4","Unicharm Corporation","8.51B","4.940","2.49%","5.54B"
"1895","UN41","Unicharm Corporation","8.51B","2.200","0.92%","5.54B"
"1896","HIUC","China Taiping Insurance Holdings Company Limited","8.50B","2.260","2.73%","12.28B"
"1897","KGX","KION GROUP AG","8.50B","64.25","1.18%","11.27B"
"1898","KGX1","KION GROUP AG","8.50B","15.50","-1.90%","11.27B"
"1899","I7B","Idemitsu Kosan Co.,Ltd.","8.49B","6.55","2.34%","48.91B"
"1900","FLH0","Applied Digital Corporation","8.48B","31.20","-7.42%","227.66M"
"1901","MA6","Marks and Spencer Group plc","8.45B","3.986","3.19%","17.52B"
"1902","4WF","Wharf Real Estate Investment Company Limited","8.45B","2.540","-","1.39B"
"1903","WF2","Wintrust Financial Corporation","8.45B","122.00","-","2.18B"
"1904","7A6","Antero Resources Corporation","8.45B","27.92","3.06%","4.27B"
"1905","08HH","Shanghai Fosun Pharmaceutical (Group) Co., Ltd.","8.42B","2.268","2.35%","4.73B"
"1906","AQ8","Acuity Inc.","8.42B","318.00","-","3.91B"
"1907","MO7A","Moog Inc.","8.42B","233.60","0.17%","3.30B"
"1908","MO7R","Moog Inc.","8.42B","222.00","-12.60%","3.30B"
"1909","WEA","Western Alliance Bancorporation","8.41B","75.40","1.18%","2.72B"
"1910","FWV","Flowserve Corporation","8.39B","64.00","0.79%","4.00B"
"1911","XGH","ENN Energy Holdings Limited","8.38B","7.50","0.67%","13.19B"
"1912","CPK","Capcom Co., Ltd.","8.37B","19.67","1.71%","1.12B"
"1913","ANCA","ANA Holdings Inc.","8.37B","16.40","-","13.55B"
"1914","AVX","Advanced Energy Industries, Inc.","8.37B","199.00","2.05%","1.47B"
"1915","TT6","Tetra Tech, Inc.","8.36B","31.60","1.94%","3.95B"
"1916","OK3","Oshkosh Corporation","8.36B","129.00","1.59%","8.81B"
"1917","MGG","MGM Resorts International","8.34B","29.47","-0.25%","14.73B"
"1918","LIV","Autoliv, Inc.","8.34B","111.00","0.91%","9.05B"
"1919","TJW","Light & Wonder, Inc.","8.31B","87.00","0.58%","2.75B"
"1920","PYXB","Schroders plc","8.29B","5.45","3.81%","3.59B"
"1921","D4D","Dongfeng Motor Group Company Limited","8.28B","0.972","-1.12%","14.48B"
"1922","GS2C","GameStop Corp.","8.24B","18.15","1.96%","3.30B"
"1923","8RC","ARC Resources Ltd.","8.24B","14.33","1.27%","3.58B"
"1924","SQR","Saia, Inc.","8.21B","302.00","0.67%","2.76B"
"1925","3I0","Rexford Industrial Realty, Inc.","8.21B","35.20","-","850.54M"
"1926","SAYN","Sanmina Corporation","8.20B","144.15","5.37%","6.95B"
"1927","VGA","Gildan Activewear Inc.","8.20B","54.50","1.87%","2.88B"
"1928","AED","Grupo Aeroportuario del Sureste, S. A. B. de C. V.","8.19B","28.00","2.94%","1.64B"
"1929","AEDA","Grupo Aeroportuario del Sureste, S. A. B. de C. V.","8.19B","270.00","-","1.64B"
"1930","7MP","M&G plc","8.18B","3.446","-1.99%","7.40B"
"1931","IT1","Intertek Group plc","8.18B","53.10","0.57%","3.96B"
"1932","7SN","Suntory Beverage & Food Limited","8.18B","26.08","1.64%","9.77B"
"1933","JI3","China Gold International Resources Corp. Ltd.","8.17B","19.90","5.29%","1.04B"
"1934","G84","Generac Holdings Inc.","8.16B","131.75","2.93%","3.71B"
"1935","TLLB","Trelleborg AB (publ)","8.14B","35.91","1.56%","3.14B"
"1936","109","Kinden Corporation","8.13B","39.20","-","4.19B"
"1937","SUY1","J Sainsbury plc","8.12B","3.660","1.67%","38.49B"
"1938","WHA","The Wharf (Holdings) Limited","8.12B","2.400","-","1.17B"
"1939","OCJ","Oracle Corporation Japan","8.10B","62.50","-5.30%","1.51B"
"1940","UMB","UMB Financial Corporation","8.07B","106.00","-","1.89B"
"1941","M4M1","Millicom International Cellular S.A.","8.06B","46.20","-4.94%","4.77B"
"1942","2X1","ABIVAX Société Anonyme","8.06B","101.00","-6.65%","5.31M"
"1943","KEK1","Kesko Oyj","8.05B","19.54","1.35%","12.28B"
"1944","KSX","Knight-Swift Transportation Holdings Inc.","8.04B","48.20","-","6.37B"
"1945","TU5A","Türk Hava Yollari Anonim Ortakligi","8.04B","53.00","-9.91%","19.97B"
"1946","I1M","Indutrade AB (publ)","8.02B","21.62","0.37%","2.93B"
"1947","SHM","Shimano Inc.","8.02B","93.55","1.74%","2.69B"
"1948","SHM1","Shimano Inc.","8.02B","9.00","2.29%","2.69B"
"1949","I3N","Chart Industries, Inc.","8.02B","175.60","0.69%","3.66B"
"1950","RE2","Redeia Corporación, S.A.","8.01B","7.25","-1.36%","1.69B"
"1951","RE21","Redeia Corporación, S.A.","8.01B","14.66","-0.74%","1.69B"
"1952","KCH","Kinsale Capital Group, Inc.","8.01B","336.10","4.28%","1.54B"
"1953","1A7","Allison Transmission Holdings, Inc.","8.00B","82.50","-2.37%","2.62B"
"1954","AZZ2","Addtech AB (publ.)","8.00B","29.52","0.07%","2.04B"
"1955","NISA","Nissan Motor Co., Ltd.","7.99B","2.320","2.05%","70.42B"
"1956","NISE","Nissan Motor Co., Ltd.","7.99B","4.460","-","70.42B"
"1957","9TF","TFI International Inc.","7.99B","95.50","1.60%","6.86B"
"1958","KLI","Kawasaki Kisen Kaisha, Ltd.","7.98B","11.40","3.64%","5.82B"
"1959","KLI1","Kawasaki Kisen Kaisha, Ltd.","7.98B","12.23","-0.52%","5.82B"
"1960","4SP","SPIE SA","7.96B","46.98","-1.72%","10.35B"
"1961","822","JD Logistics, Inc.","7.95B","1.256","-0.99%","24.63B"
"1962","2S3","APA Corporation","7.95B","22.34","-2.15%","7.99B"
"1963","CVA","Cleveland-Cliffs Inc.","7.94B","12.01","-2.77%","15.87B"
"1964","SCA","Svenska Cellulosa Aktiebolaget SCA (publ)","7.94B","11.25","0.81%","2.04B"
"1965","SCA1","Svenska Cellulosa Aktiebolaget SCA (publ)","7.94B","11.16","-0.18%","2.04B"
"1966","SXC","Sunny Optical Technology (Group) Company Limited","7.93B","7.23","-0.44%","4.65B"
"1967","CBR","The Chiba Bank, Ltd.","7.93B","11.30","6.60%","1.71B"
"1968","4IT","Smithfield Foods, Inc.","7.93B","19.60","2.62%","13.05B"
"1969","7JR","Northam Platinum Holdings Limited","7.93B","18.20","5.81%","1.58B"
"1970","HS2","Henry Schein, Inc.","7.92B","65.32","0.80%","11.06B"
"1971","B3K","Ackermans & Van Haaren NV","7.91B","231.20","0.87%","6.19B"
"1972","AQ3","AltaGas Ltd.","7.90B","24.40","-","7.75B"
"1973","HL80","HF Sinclair Corporation","7.89B","40.80","-","22.93B"
"1974","C53","China Reinsurance (Group) Corporation","7.88B","0.176","-","12.27B"
"1975","D3H","Discovery Limited","7.87B","11.60","0.87%","4.21B"
"1976","593","Banca Popolare di Sondrio S.p.A","7.86B","17.38","0.32%","1.63B"
"1977","69B","Kokusai Electric Corporation","7.85B","33.00","1.23%","1.39B"
"1978","BH5","BlueScope Steel Limited","7.85B","16.80","1.82%","9.10B"
"1979","HDP1","Arrowhead Pharmaceuticals, Inc.","7.84B","56.18","-0.25%","706.94M"
"1980","RGN","Repligen Corporation","7.84B","137.60","-1.78%","603.33M"
"1981","ON1","Old National Bancorp","7.84B","19.60","2.08%","1.80B"
"1982","KEK","Kesko Oyj","7.84B","19.48","2.31%","12.28B"
"1983","AOS","Amdocs Limited","7.84B","71.72","1.56%","3.86B"
"1984","7S8","SITC International Holdings Company Limited","7.82B","3.060","2.69%","2.91B"
"1985","HY7","Shoprite Holdings Ltd","7.81B","14.00","-2.78%","12.10B"
"1986","HY7A","Shoprite Holdings Ltd","7.81B","13.50","-0.74%","12.10B"
"1987","AFS","Affiliated Managers Group, Inc.","7.81B","266.00","-","1.74B"
"1988","K34","Konecranes Plc","7.78B","95.90","-0.47%","4.24B"
"1989","XP9","XP Inc.","7.78B","14.68","0.78%","2.75B"
"1990","PJM","PT Bumi Resources Tbk","7.77B","0.0195","-18.75%","1.25B"
"1991","OCKA","Hudbay Minerals Inc.","7.76B","19.42","-0.97%","1.76B"
"1992","ZTX","Zhuzhou CRRC Times Electric Co., Ltd.","7.76B","4.180","1.46%","3.27B"
"1993","WEJ","West Japan Railway Company","7.75B","16.90","0.60%","10.18B"
"1994","PEA","Pegasystems Inc.","7.75B","47.80","-1.24%","1.48B"
"1995","S7MB","Securitas AB (publ)","7.74B","13.43","-0.33%","14.34B"
"1996","OG5","OGE Energy Corp.","7.74B","37.20","5.09%","2.81B"
"1997","1VPA","Vipshop Holdings Limited","7.74B","14.90","-3.25%","12.77B"
"1998","T6W","Thai Beverage Public Company Limited","7.73B","0.297","-","8.78B"
"1999","BUZ1","Bunzl plc","7.72B","23.90","-0.25%","13.79B"
"2000","EAM","A2A S.p.A.","7.71B","2.362","-1.58%","13.71B"
"2001","IPG","The Interpublic Group of Companies, Inc.","7.70B","21.04","-","7.45B"
"2002","27S","Albertsons Companies, Inc.","7.69B","14.40","-","70.48B"
"2003","UK8","CubeSmart","7.69B","32.01","-0.40%","946.50M"
"2004","P2U","Shizuoka Financial Group,Inc.","7.68B","14.20","0.71%","1.67B"
"2005","CFZ","Cullen/Frost Bankers, Inc.","7.66B","115.00","-","1.83B"
"2006","AKB2","Akbank T.A.S.","7.66B","2.680","-","3.43B"
"2007","DHER","Delivery Hero SE","7.65B","25.42","-1.20%","13.40B"
"2008","SWD","Resonac Holdings Corporation","7.64B","36.60","-1.08%","7.75B"
"2009","CYTH","Lumen Technologies, Inc.","7.64B","6.71","-2.95%","10.82B"
"2010","N1U0","New Oriental Education & Technology Group Inc.","7.64B","4.840","-1.63%","4.26B"
"2011","N1UA","New Oriental Education & Technology Group Inc.","7.64B","48.20","-1.23%","4.26B"
"2012","MRS","Morningstar, Inc.","7.64B","182.00","-2.15%","2.04B"
"2013","MBU","Compañía de Minas Buenaventura S.A.A.","7.64B","25.60","-1.54%","1.20B"
"2014","1YO","Yangtze Optical Fibre And Cable Joint Stock Limited Company","7.59B","5.25","-","1.65B"
"2015","IMI1","IMI plc","7.58B","31.00","1.97%","2.57B"
"2016","BCLM","Barry Callebaut AG","7.58B","13.70","1.48%","15.80B"
"2017","BCLN","Barry Callebaut AG","7.58B","1,350.00","-2.88%","15.80B"
"2018","1SQ","Swissquote Group Holding SA","7.57B","501.00","-4.12%","781.20M"
"2019","2NF","Syensqo SA/NV","7.57B","74.58","4.81%","6.54B"
"2020","ZB1","Zions Bancorporation, National Association","7.57B","49.98","-1.34%","2.73B"
"2021","BNR","Brenntag SE","7.57B","51.50","-0.77%","15.65B"
"2022","BNRA","Brenntag SE","7.57B","9.55","1.06%","15.65B"
"2023","19X","Axsome Therapeutics, Inc.","7.56B","150.40","0.30%","478.36M"
"2024","TO2","The Toro Company","7.55B","74.92","-0.87%","3.91B"
"2025","87W","Hulic Co., Ltd.","7.55B","9.80","1.55%","4.04B"
"2026","02M","The Mosaic Company","7.54B","22.74","-6.65%","10.14B"
"2027","KTC","KT Corporation","7.54B","15.40","-2.53%","16.97B"
"2028","CM6","Columbia Banking System, Inc.","7.54B","24.60","0.82%","1.63B"
"2029","CHE","China CITIC Financial Asset Management Co., Ltd.","7.54B","0.0840","-1.18%","1.94B"
"2030","RAA","RATIONAL Aktiengesellschaft","7.53B","664.50","0.08%","1.24B"
"2031","RAA1","RATIONAL Aktiengesellschaft","7.53B","32.80","-0.61%","1.24B"
"2032","YEC","YASKAWA Electric Corporation","7.52B","27.89","4.54%","2.98B"
"2033","YEC0","YASKAWA Electric Corporation","7.52B","55.50","6.73%","2.98B"
"2034","GF4","Grupo Financiero Galicia S.A.","7.52B","43.40","-4.41%","3.09B"
"2035","NDX","Nordex SE","7.51B","15.70","-0.63%","7.21B"
"2036","NDX1","Nordex SE","7.51B","31.78","-0.25%","7.21B"
"2037","M3C","Mitsubishi Chemical Group Corporation","7.50B","5.36","4.77%","22.83B"
"2038","MPV","Medibank Private Limited","7.50B","2.720","-0.73%","4.78B"
"2039","CIN","Commercial International Bank Egypt (CIB) S.A.E.","7.50B","2.120","7.07%","2.21B"
"2040","G40","GDS Holdings Limited","7.49B","35.80","2.29%","1.34B"
"2041","G401","GDS Holdings Limited","7.49B","4.660","-","1.34B"
"2042","JFR","JFE Holdings, Inc.","7.49B","11.20","-2.61%","26.73B"
"2043","AWM","Skyworks Solutions, Inc.","7.49B","50.04","-1.03%","3.48B"
"2044","LKQ1","LKQ Corporation","7.48B","29.00","1.40%","12.01B"
"2045","NGK","Niterra Co., Ltd.","7.47B","37.00","-0.54%","3.91B"
"2046","VI1","Valmont Industries, Inc.","7.47B","378.00","3.28%","3.51B"
"2047","TYG","Tingyi (Cayman Islands) Holding Corp.","7.43B","1.290","4.03%","9.45B"
"2048","BUW","Bio-Rad Laboratories, Inc.","7.43B","226.00","-0.88%","2.18B"
"2049","BUWA","Bio-Rad Laboratories, Inc.","7.43B","274.20","-0.80%","2.18B"
"2050","45T","IES Holdings, Inc.","7.43B","353.00","-1.40%","2.87B"
"2051","JYS1","Jyske Bank A/S","7.42B","116.20","-0.26%","1.87B"
"2052","PP4A","Popular, Inc.","7.40B","106.00","-0.93%","2.45B"
"2053","TOH","Toho Co., Ltd.","7.39B","42.40","-1.40%","1.99B"
"2054","PI7","Primerica, Inc.","7.36B","222.00","-1.77%","2.84B"
"2055","CUD","Canadian Utilities Limited","7.34B","27.01","1.01%","2.26B"
"2056","D2JA","Avolta AG","7.33B","5.00","-1.96%","14.99B"
"2057","LV2B","Levi Strauss & Co.","7.32B","18.70","1.74%","5.63B"
"2058","MEA","MINEBEA MITSUMI Inc.","7.32B","17.90","4.68%","8.77B"
"2059","5711","Antero Midstream Corporation","7.32B","15.20","1.33%","1.07B"
"2060","6MT","Metallurgical Corporation of China Ltd.","7.32B","0.195","2.63%","56.81B"
"2061","YKE","Yokogawa Electric Corporation","7.32B","28.40","-3.40%","3.33B"
"2062","83B","3SBio Inc.","7.31B","2.960","-4.52%","1.08B"
"2063","5F7","Zensho Holdings Co., Ltd.","7.31B","48.40","-0.41%","6.86B"
"2064","EVD","CTS Eventim AG & Co. KGaA","7.30B","76.15","-0.13%","2.93B"
"2065","1MU","Murphy USA Inc.","7.30B","368.00","-2.13%","14.50B"
"2066","15M1","Meridian Energy Limited","7.30B","2.700","2.27%","2.50B"
"2067","2IL","Installed Building Products, Inc.","7.30B","232.00","5.46%","2.53B"
"2068","BJI","Datang International Power Generation Co., Ltd.","7.30B","0.244","-0.81%","14.58B"
"2069","91A","Armstrong World Industries, Inc.","7.30B","170.00","0.59%","1.36B"
"2070","FO9A","Ford Otomotiv Sanayi A.S.","7.30B","9.15","2.81%","13.08B"
"2071","KY4","Kyowa Kirin Co., Ltd.","7.29B","13.80","1.47%","2.78B"
"2072","AGJ","AGCO Corporation","7.28B","97.00","-0.61%","8.56B"
"2073","RV7","Halozyme Therapeutics, Inc.","7.28B","61.22","-0.97%","1.06B"
"2074","U6Z","Uranium Energy Corp.","7.27B","15.06","1.36%","43.13M"
"2075","RLF","Longfor Group Holdings Limited","7.27B","1.012","-2.55%","16.57B"
"2076","CMS","Commercial Metals Company","7.24B","60.32","-4.68%","6.91B"
"2077","G7W","Games Workshop Group PLC","7.24B","216.00","-2.61%","742.15M"
"2078","7UB","Unicaja Banco, S.A.","7.24B","2.780","-0.43%","1.99B"
"2079","0PY","Paycom Software, Inc.","7.23B","134.20","-1.11%","1.71B"
"2080","SKWA","SSAB AB (publ)","7.21B","7.21","-1.42%","8.84B"
"2081","SKWC","SSAB AB (publ)","7.21B","6.89","0.09%","8.84B"
"2082","P7S","PSP Swiss Property AG","7.21B","154.80","0.85%","375.59M"
"2083","7XC","CareTrust REIT, Inc.","7.21B","32.00","-","365.19M"
"2084","J4V","Vår Energi ASA","7.20B","2.926","-0.14%","6.34B"
"2085","S1R","Shanghai Pharmaceuticals Holding Co., Ltd","7.19B","1.240","0.81%","33.60B"
"2086","MK2A","Makita Corporation","7.17B","26.84","-0.81%","4.29B"
"2087","PES","Pearson plc","7.17B","11.28","-4.85%","4.11B"
"2088","PESA","Pearson plc","7.17B","12.20","0.83%","4.11B"
"2089","CAO","Conagra Brands, Inc.","7.16B","14.75","-0.31%","9.77B"
"2090","A5P","GMéxico Transportes, S.A.B. de C.V.","7.13B","1.533","-4.27%","2.98B"
"2091","BTO0","Cadence Bank","7.13B","38.00","2.15%","1.53B"
"2092","JBT","JBT Marel Corporation","7.12B","136.00","2.26%","2.78B"
"2093","AGL","Agree Realty Corporation","7.12B","61.12","0.16%","586.93M"
"2094","SBOA","Sembcorp Industries Ltd","7.11B","4.000","-","4.11B"
"2095","X2S","Sinopharm Group Co. Ltd.","7.11B","2.243","-0.31%","68.67B"
"2096","X2S1","Sinopharm Group Co. Ltd.","7.11B","11.30","-1.74%","68.67B"
"2097","32N","New Gold Inc.","7.10B","8.58","-0.72%","1.06B"
"2098","5BP","Corporación Acciona Energías Renovables, S.A.","7.10B","21.56","-0.55%","4.53B"
"2099","T5Z","Ternium S.A.","7.09B","34.60","1.21%","13.39B"
"2100","3PL","Planet Fitness, Inc.","7.08B","85.00","-0.58%","1.03B"
"2101","CTJ1","Kunlun Energy Company Limited","7.08B","0.800","-0.63%","22.78B"
"2102","AGT","AptarGroup, Inc.","7.07B","108.70","0.84%","3.12B"
"2103","TPX","TOPPAN Holdings Inc.","7.06B","25.20","-","10.11B"
"2104","AVG","Avantor, Inc.","7.06B","9.50","-0.52%","5.60B"
"2105","4KB","Krystal Biotech, Inc.","7.04B","232.20","1.89%","318.05M"
"2106","ELO1","Eldorado Gold Corporation","7.03B","34.30","-1.94%","1.43B"
"2107","FUD","Shanghai Fudan Microelectronics Group Company Limited","7.02B","5.08","-1.93%","470.62M"
"2108","JALA","Japan Airlines Co., Ltd.","7.02B","7.85","0.64%","11.09B"
"2109","1FD","Floor & Decor Holdings, Inc.","7.01B","61.50","-0.81%","3.99B"
"2110","ICA","Orica Limited","7.00B","14.90","-0.67%","4.59B"
"2111","CB5","Commerce Bancshares, Inc.","7.00B","46.60","0.87%","1.44B"
"2112","CP4","ALS Limited","7.00B","12.40","0.81%","1.80B"
"2113","KIK","Kikkoman Corporation","7.00B","7.50","-2.60%","4.10B"
"2114","JAL","Japan Airlines Co., Ltd.","6.99B","16.00","-0.62%","11.09B"
"2115","AZ2","Andritz AG","6.99B","71.45","0.63%","7.84B"
"2116","CO9","China Oilfield Services Limited","6.99B","0.850","3.66%","5.93B"
"2117","CPM","China Merchants Port Holdings Company Limited","6.98B","1.618","0.19%","1.36B"
"2118","MEQA","MERLIN Properties SOCIMI, S.A.","6.97B","12.65","-0.32%","536.47M"
"2119","NJB","NIBE Industrier AB (publ)","6.97B","3.351","0.33%","3.70B"
"2120","2PI","Pirelli & C. S.p.A.","6.96B","6.38","-0.81%","7.08B"
"2121","BJR","BOK Financial Corporation","6.96B","104.00","-0.95%","1.80B"
"2122","LMO","Lithia Motors, Inc.","6.94B","284.00","-","32.06B"
"2123","EII","Eisai Co., Ltd.","6.94B","24.26","-1.50%","4.63B"
"2124","3U6","UGI Corporation","6.94B","32.28","3.43%","6.21B"
"2125","KLH","Københavns Lufthavne A/S","6.93B","878.00","-","722.76M"
"2126","BRZ0","Beijer Ref AB (publ)","6.92B","13.32","1.56%","3.40B"
"2127","MMG","Mitsui Kinzoku Company, Limited","6.91B","119.00","2.59%","4.20B"
"2128","CSC","The Campbell's Company","6.91B","22.72","-0.22%","8.81B"
"2129","QB3","Quebecor Inc.","6.91B","30.20","-0.66%","3.44B"
"2130","EAC","Eastman Chemical Company","6.90B","59.44","2.20%","7.69B"
"2131","IDI","InterDigital, Inc.","6.88B","266.00","0.76%","791.43M"
"2132","REG","RemeGen Co., Ltd.","6.88B","9.85","-1.01%","266.71M"
"2133","WI8","Infrastrutture Wireless Italiane S.p.A.","6.88B","7.62","-0.85%","1.07B"
"2134","BXR","Brixmor Property Group Inc.","6.87B","21.80","-","1.15B"
"2135","SHX","Huadian Power International Corporation Limited","6.87B","0.430","-0.92%","12.29B"
"2136","1PM","Primoris Services Corporation","6.87B","109.00","2.83%","6.36B"
"2137","35G","Genpact Limited","6.86B","40.38","-0.81%","4.27B"
"2138","KMBA","SK Telecom Co., Ltd.","6.86B","17.20","-2.82%","10.51B"
"2139","RAX","Range Resources Corporation","6.86B","28.48","-1.25%","2.46B"
"2140","HDZ","Shimadzu Corporation","6.85B","24.80","13.76%","3.13B"
"2141","XEB","Sojitz Corporation","6.84B","28.40","-2.07%","14.45B"
"2142","FRA","Fraport AG","6.84B","73.85","-0.54%","4.44B"
"2143","FRAS","Fraport AG","6.84B","34.80","-4.40%","4.44B"
"2144","1FA","Sprouts Farmers Market, Inc.","6.84B","68.54","3.98%","7.40B"
"2145","4RX0","Zurn Elkay Water Solutions Corporation","6.81B","39.80","1.02%","1.41B"
"2146","9UV","UiPath Inc.","6.81B","13.19","-2.44%","1.35B"
"2147","TCM1","The Siam Cement Public Company Limited","6.81B","5.60","2.75%","13.16B"
"2148","F5J","Mineral Resources Limited","6.80B","32.34","0.47%","2.50B"
"2149","4P0","AppFolio, Inc.","6.80B","199.50","0.50%","772.43M"
"2150","LCO","Lincoln National Corporation","6.80B","37.90","-4.27%","15.70B"
"2151","VAS","Voestalpine AG","6.79B","39.64","0.20%","15.29B"
"2152","VASS","Voestalpine AG","6.79B","7.95","2.58%","15.29B"
"2153","F5W","First Industrial Realty Trust, Inc.","6.77B","49.00","-0.81%","608.57M"
"2154","G0FB","Grifols, S.A.","6.76B","7.45","-3.25%","7.52B"
"2155","OZTA","Grifols, S.A.","6.76B","10.56","-2.94%","7.52B"
"2156","CIH","Finning International Inc.","6.76B","49.20","2.93%","7.18B"
"2157","58H","Davide Campari-Milano N.V.","6.76B","5.50","0.26%","3.07B"
"2158","RYD","Ryder System, Inc.","6.76B","162.00","1.89%","10.81B"
"2159","1AC","PennyMac Financial Services, Inc.","6.75B","122.00","0.83%","2.32B"
"2160","RWI","AutoNation, Inc.","6.73B","181.70","-0.60%","23.79B"
"2161","669","InPost S.A.","6.73B","14.10","-","3.18B"
"2162","OTES","Hellenic Telecommunications Organization S.A.","6.73B","8.25","0.61%","3.65B"
"2163","8WF","Jackson Financial Inc.","6.72B","97.80","2.67%","4.26B"
"2164","NCO","Nedbank Group Limited","6.72B","14.10","-","3.21B"
"2165","EFE","AB Sagax (publ)","6.72B","17.62","1.09%","479.75M"
"2166","I2X2","ICG plc","6.71B","23.40","1.74%","1.25B"
"2167","TWL","Simpson Manufacturing Co., Inc.","6.71B","155.20","-0.32%","1.97B"
"2168","GDUB","Gerdau S.A.","6.69B","3.280","-0.61%","11.15B"
"2169","JE2","Jiangsu Expressway Company Limited","6.68B","0.970","1.04%","2.65B"
"2170","YMA","Yamaha Motor Co., Ltd.","6.68B","6.81","-0.38%","14.45B"
"2171","KK3A","Cytokinetics, Incorporated","6.68B","52.50","-0.94%","74.33M"
"2172","H4L1","Halyk Bank of Kazakhstan Joint Stock Company","6.67B","24.60","-0.81%","2.93B"
