No.,Symbol,Company Name,Market Cap,Stock Price,% Change,Revenue
"557","688660","Shanghai Electric Wind Power Group Co., Ltd.","21.83B","16.37","0.18%","11.57B"
"558","600131","State Grid Information & Communication Co., Ltd.","21.82B","18.21","2.59%","7.64B"
"559","603688","Jiangsu Pacific Quartz Co., Ltd","21.76B","40.38","1.82%","966.38M"
"560","688166","BrightGene Bio-Medical Technology Co., Ltd.","21.74B","51.34","-3.10%","1.18B"
"561","688759","BeBetter Med Inc.","21.66B","49.08","-1.21%","-"
"562","600511","China National Medicines Corporation Ltd.","21.65B","28.70","-0.69%","51.95B"
"563","603233","DaShenLin Pharmaceutical Group Co., Ltd.","21.64B","19.00","1.33%","26.83B"
"564","601158","Chongqing Water Group Co.,Ltd.","21.60B","4.500","-","7.37B"
"565","600380","Joincare Pharmaceutical Group Industry Co.,Ltd.","21.57B","11.79","-1.26%","15.20B"
"566","688031","Transwarp Technology (Shanghai) Co.,Ltd.","21.55B","177.90","3.67%","387.04M"
"567","603613","Beijing United Information Technology Co.,Ltd.","21.53B","29.95","-2.35%","52.12B"
"568","603698","Changzheng Engineering Technology Co.,Ltd","21.51B","40.13","4.92%","4.73B"
"569","600783","Luxin Venture Capital Group Co., Ltd.","21.41B","28.76","-9.98%","83.94M"
"570","600776","Eastern Communications Co.,Ltd.","21.32B","21.14","-10.00%","2.55B"
"571","900941","Eastern Communications Co.,Ltd.","21.32B","0.529","2.12%","2.55B"
"572","603355","Kingclean Electric Co.,Ltd","21.30B","37.15","4.83%","9.83B"
"573","603025","Beijing Dahao Technology Corp.,Ltd","21.29B","19.07","1.17%","2.84B"
"574","688141","JoulWatt Technology Co., Ltd.","21.19B","47.05","2.08%","2.43B"
"575","688362","Forehope Electronic (Ningbo) Co., Ltd.","21.16B","52.21","20.00%","4.23B"
"576","601997","Bank of Guiyang Co.,Ltd.","21.10B","5.77","-0.86%","9.60B"
"577","603658","Autobio Diagnostics Co., Ltd.","21.08B","36.89","-0.41%","4.22B"
"578","688698","Suzhou Veichi Electric Co., Ltd.","21.05B","98.83","2.76%","1.83B"
"579","688372","Shanghai V-Test Semiconductor Tech. Co., Ltd.","21.02B","141.00","7.22%","1.42B"
"580","688520","Sinocelltech Group Limited","20.97B","47.09","-0.32%","1.89B"
"581","603565","Shanghai Zhonggu Logistics Co., Ltd.","20.94B","9.97","0.10%","10.71B"
"582","600416","Xiangtan Electric Manufacturing Co. Ltd.","20.86B","15.74","-0.57%","4.87B"
"583","600850","CETC Digital Technology Co.,Ltd.","20.83B","30.62","-2.33%","11.17B"
"584","600933","IKD Co., Ltd.","20.79B","20.29","3.52%","7.08B"
"585","600820","Shanghai Tunnel Engineering Co., Ltd.","20.72B","6.59","0.46%","60.31B"
"586","603306","HMT (Xiamen) New Technical Materials Co., Ltd","20.65B","66.90","8.60%","2.46B"
"587","600179","Antong Holdings Co., Ltd.","20.64B","5.07","-1.93%","8.76B"
"588","688400","LUSTER LightTech Co., LTD.","20.55B","45.18","1.55%","2.78B"
"589","600320","Shanghai Zhenhua Heavy Industries Co., Ltd.","20.55B","5.08","-0.39%","35.10B"
"590","900947","Shanghai Zhenhua Heavy Industries Co., Ltd.","20.55B","0.271","-","35.10B"
"591","600271","Aisino Co.Ltd.","20.38B","11.00","-5.90%","6.13B"
"592","688516","Wuxi Autowell Technology Co.,Ltd.","20.35B","64.80","8.22%","6.93B"
"593","601016","CECEP Wind-power Corporation Co.,Ltd.","20.29B","3.150","1.61%","4.63B"
"594","600546","Shanxi Coal International Energy Group Co.,Ltd","20.28B","10.23","-0.49%","22.93B"
"595","600961","Zhuzhou Smelter Group Co.,Ltd.","20.27B","18.89","-3.13%","21.42B"
"596","688100","Willfar Information Technology Co., Ltd.","20.26B","41.56","2.52%","2.92B"
"597","600548","Shenzhen Expressway Corporation Limited","20.26B","8.70","-0.80%","9.44B"
"598","601098","China South Publishing & Media Group Co., Ltd","20.24B","11.27","-2.25%","12.47B"
"599","600428","COSCO SHIPPING Specialized Carriers Co.,Ltd.","20.11B","7.33","-2.53%","21.35B"
"600","688006","Zhejiang HangKe Technology Incorporated Company","20.07B","33.25","-1.98%","3.03B"
"601","603530","Jiangsu Shemar Electric Co.,Ltd","20.07B","46.82","0.26%","1.61B"
"602","600114","NBTM New Materials Group Co., Ltd.","20.06B","31.77","3.02%","5.95B"
"603","600763","Topchoice Medical Co., Inc.","20.05B","44.83","-4.00%","2.93B"
"604","600655","Shanghai Yuyuan Tourist Mart (Group) Co., Ltd.","20.01B","5.17","-1.52%","39.22B"
"605","603730","Shanghai Daimay Automotive Interior Co., Ltd","20.00B","9.31","5.32%","6.37B"
"606","601137","Ningbo Boway Alloy Material Company Limited","19.96B","22.90","-1.46%","19.54B"
"607","603005","China Wafer Level CSP Co., Ltd.","19.91B","30.57","4.62%","1.37B"
"608","601702","Shanghai Huafon Aluminium Corporation","19.90B","19.93","-1.58%","12.31B"
"609","600764","China Marine Information Electronics Company Limited","19.85B","27.94","-2.14%","3.23B"
"610","688567","Farasis Energy (Gan Zhou) Co., Ltd.","19.85B","16.24","0.06%","9.03B"
"611","603185","Hongyuan Green Energy Co., Ltd.","19.81B","29.17","6.65%","7.65B"
"612","601333","Guangshen Railway Company Limited","19.81B","3.020","-0.33%","28.29B"
"613","600388","Fujian Longking Co., Ltd.","19.75B","15.64","-0.26%","11.22B"
"614","603662","Keli Sensing Technology (Ningbo) Co.,Ltd.","19.74B","70.28","3.14%","1.46B"
"615","688503","Changzhou Fusion New Material Co., Ltd.","19.66B","84.95","6.91%","13.30B"
"616","600007","China World Trade Center Co., Ltd.","19.56B","19.42","-0.31%","3.79B"
"617","600633","Zhejiang Daily Digital Culture Group Co.,Ltd","19.54B","15.41","-7.89%","3.08B"
"618","688388","Guangdong Jiayuan Technology Co.,Ltd.","19.48B","46.10","1.19%","8.72B"
"619","600761","Anhui Heli Co.,Ltd.","19.45B","21.84","2.78%","18.80B"
"620","600667","Wuxi Taiji Industry Limited Corporation","19.45B","9.30","8.14%","33.18B"
"621","600779","Sichuan Swellfun Co.,Ltd","19.42B","40.07","2.04%","3.78B"
"622","600612","Lao Feng Xiang Co., Ltd.","19.42B","45.70","-0.41%","52.21B"
"623","900905","Lao Feng Xiang Co., Ltd.","19.42B","3.452","-0.03%","52.21B"
"624","688403","Union Semiconductor (Hefei) Co., Ltd.","19.32B","18.17","1.00%","1.73B"
"625","603871","Jiayou International Logistics Co.,Ltd","19.30B","14.15","-1.87%","8.78B"
"626","605196","Hebei Huatong Wires and Cables Group Co., Ltd.","19.30B","37.76","-2.81%","6.97B"
"627","600339","China Petroleum Engineering Corporation","19.26B","3.450","-2.27%","92.27B"
"628","600201","Jinyu Bio-technology Co., Ltd.","19.24B","17.61","3.53%","1.33B"
"629","601139","Shenzhen Gas Corporation Ltd.","19.19B","6.67","-0.60%","29.80B"
"630","600062","China Resources Double-Crane Pharmaceutical Co.,Ltd.","19.14B","18.54","-0.59%","10.95B"
"631","688798","Shanghai Awinic Technology Co.,Ltd.","19.08B","81.83","2.74%","2.74B"
"632","603056","DEPPON LOGISTICS Co., LTD.","19.05B","18.68","10.01%","42.34B"
"633","601666","Pingdingshan Tianan Coal. Mining Co., Ltd.","19.02B","8.14","-1.45%","21.78B"
"634","601187","Xiamen Bank Co., Ltd.","19.00B","7.20","0.70%","5.08B"
"635","600206","Grinm Advanced Materials Co., Ltd.","18.87B","22.29","2.11%","9.16B"
"636","601609","Ningbo Jintian Copper (Group) Co., Ltd.","18.77B","11.11","-0.18%","124.08B"
"637","603301","Zhende Medical Co., Ltd.","18.73B","70.50","2.49%","4.32B"
"638","603678","Fujian Torch Electron Technology Co., Ltd.","18.70B","39.53","1.75%","3.35B"
"639","600528","China Railway Hi-tech Industry Corporation Limited","18.68B","8.41","1.45%","28.55B"
"640","600258","BTG Hotels (Group) Co., Ltd.","18.67B","16.72","-3.96%","7.64B"
"641","688484","Southchip Semiconductor Technology(Shanghai) Co., Ltd.","18.66B","43.82","4.18%","3.05B"
"642","600726","Huadian Energy Company Limited","18.65B","2.430","-0.41%","16.66B"
"643","900937","Huadian Energy Company Limited","18.65B","0.162","1.25%","16.66B"
"644","600032","Zhejiang Provincial New Energy Investment Group Co., Ltd.","18.59B","7.73","-1.28%","4.90B"
"645","603556","Hexing Electrical Co.,Ltd.","18.55B","38.54","1.99%","4.68B"
"646","600702","Shede Spirits Co., Ltd.","18.51B","56.34","-0.30%","4.60B"
"647","601677","Henan Mingtai Al.Industrial Co.,Ltd.","18.50B","14.88","-1.06%","34.54B"
"648","688116","Jiangsu Cnano Technology Co., Ltd.","18.40B","50.21","1.43%","1.41B"
"649","600456","Baoji Titanium Industry Co., Ltd.","18.39B","38.50","1.05%","6.17B"
"650","601019","Shandong Publishing&Media Co.,Ltd","18.36B","8.80","-3.19%","11.57B"
"651","600739","Liaoning Cheng Da Co., Ltd.","18.34B","12.05","-1.31%","11.12B"
"652","601326","Qinhuangdao Port Co., Ltd.","18.34B","3.450","-","7.01B"
"653","688519","Nanya New Material Technology Co.,Ltd","18.32B","80.00","1.78%","4.58B"
"654","603992","Xiamen Solex High-tech Industries Co., Ltd.","18.30B","42.95","-4.13%","2.68B"
"655","600959","Jiangsu Broadcasting Cable Information Network Corporation Limited","18.25B","3.650","-4.20%","8.14B"
"656","603997","Ningbo Jifeng Auto Parts Co., Ltd.","18.23B","14.37","5.35%","21.48B"
"657","688131","Shanghai Haoyuan Chemexpress Co., Ltd.","18.08B","85.26","0.02%","2.71B"
"658","688432","GRINM Semiconductor Materials Co., Ltd.","18.04B","13.78","3.45%","969.41M"
"659","688097","Bozhon Precision Industry Technology Co.,Ltd.","18.03B","40.82","5.31%","5.33B"
"660","601921","Zhejiang Publishing & Media Co., Ltd.","18.00B","8.10","-2.76%","10.85B"
"661","601636","Zhuzhou Kibing Group Co.,Ltd","17.98B","6.13","-0.16%","15.83B"
"662","603039","Weaver Network Technology Co., Ltd.","17.96B","69.59","-1.15%","2.28B"
"663","688332","Shenzhen Bluetrum Technology Co., Ltd.","17.74B","147.10","0.31%","1.87B"
"664","600623","Shanghai Huayi Group Corporation Limited","17.73B","8.95","9.28%","42.76B"
"665","900909","Shanghai Huayi Group Corporation Limited","17.73B","0.538","2.28%","42.76B"
"666","688206","Primarius Technologies Co., Ltd.","17.73B","40.86","3.44%","454.55M"
"667","601918","China Coal Xinji Energy Co.,Ltd","17.72B","6.84","-1.87%","12.34B"
"668","603888","Xinhuanet Co., Ltd.","17.71B","26.25","-10.01%","2.24B"
"669","603077","Sichuan Hebang Biotechnology Corporation Limited","17.70B","2.220","-1.33%","7.66B"
"670","688390","GoodWe Technologies Co., Ltd.","17.69B","73.66","1.75%","7.99B"
"671","688800","Suzhou Recodeal Interconnect System Co.,Ltd","17.69B","86.39","1.88%","3.15B"
"672","600072","CSSC Science& Technology Co., Ltd","17.69B","11.74","-1.18%","9.76B"
"673","600619","Shanghai Highly (Group) Co., Ltd.","17.68B","21.01","0.29%","20.06B"
"674","900910","Shanghai Highly (Group) Co., Ltd.","17.68B","0.576","-0.35%","20.06B"
"675","603638","Yantai Eddie Precision Machinery Co., Ltd.","17.68B","21.27","9.98%","3.06B"
"676","688327","CloudWalk Technology Co., Ltd.","17.67B","17.01","-2.91%","526.37M"
"677","600641","Shanghai Vital Deeptech Co., Ltd.","17.63B","19.35","0.47%","1.34B"
"678","600635","Shanghai Dazhong Public Utilities(Group) Co.,Ltd.","17.63B","6.63","-0.60%","6.21B"
"679","688153","Vanchip (Tianjin) Technology Co., Ltd.","17.62B","40.68","-2.38%","2.17B"
"680","603589","Anhui Kouzi Distillery Co., Ltd.","17.54B","29.36","-1.18%","4.83B"
"681","601369","Xi'an Shaangu Power Co., Ltd.","17.49B","10.15","1.20%","10.17B"
"682","601992","BBMG Corporation","17.47B","1.900","-9.95%","103.16B"
"683","688127","Zhejiang Lante Optics Co., Ltd.","17.45B","42.98","0.66%","1.30B"
"684","600490","Pengxin International Mining Co.,Ltd","17.44B","7.88","-3.55%","6.01B"
"685","688382","InventisBio Co., Limited","17.43B","29.87","-5.89%","180.53M"
"686","603858","Shandong Buchang Pharmaceuticals Co., Ltd.","17.40B","16.50","-0.12%","10.96B"
"687","601375","Central China Securities Co., Ltd.","17.40B","4.350","-0.46%","1.83B"
"688","688584","Wafer Works (Shanghai) Co., Ltd.","17.38B","26.11","10.54%","1.27B"
"689","603456","Zhejiang Jiuzhou Pharmaceutical Co., Ltd","17.32B","19.64","-0.51%","5.36B"
"690","600226","Zhejiang Hengtong Holding Co.,Ltd.","17.31B","5.82","-2.84%","1.69B"
"691","688779","Minmetals New Energy Materials(Hunan)Co.,Ltd.","17.29B","8.96","2.63%","6.82B"
"692","603927","Sinosoft Co.,Ltd","17.29B","20.80","-1.89%","6.96B"
"693","688062","Mabwell (Shanghai) Bioscience Co., Ltd.","17.27B","43.24","3.32%","624.52M"
"694","601965","China Automotive Engineering Research Institute Co., Ltd.","17.22B","17.17","-0.17%","4.66B"
"695","603014","Shandong Weigao Blood Purification Products Co., Ltd.","17.21B","41.39","-0.46%","3.70B"
"696","688726","LAPLACE Renewable Energy Technology Co., Ltd.","17.21B","42.15","6.95%","5.75B"
"697","688392","SBT Ultrasonic Technology Co., Ltd.","17.18B","152.30","5.61%","696.91M"
"698","688691","Brite Semiconductor (Shanghai) Co., Ltd.","17.08B","142.35","6.22%","695.08M"
"699","601858","China Science Publishing & Media Ltd.","17.03B","21.54","-9.99%","3.01B"
"700","601107","Sichuan Expressway Company Limited","17.02B","5.98","0.34%","9.09B"
"701","600596","Zhejiang Xinan Chemical Industrial Group Co.,Ltd","16.95B","12.56","1.45%","14.53B"
"702","600859","Wangfujing Group Co., Ltd.","16.95B","15.08","-3.02%","10.58B"
"703","600720","CCCC Design & Consulting Group Co., Ltd.","16.93B","7.38","1.10%","11.82B"
"704","600621","Shanghai Chinafortune Co., Ltd.","16.91B","15.94","-","2.14B"
"705","600531","Henan Yuguang Gold&Lead Co.,Ltd.","16.91B","13.98","0.94%","45.18B"
"706","603868","Shanghai Flyco Electrical Appliance Co., Ltd.","16.89B","38.78","0.05%","3.87B"
"707","600361","Innovation New Material Technology Co., Ltd.","16.86B","4.490","-0.88%","80.12B"
"708","603712","TianJin 712 Communication & Broadcasting Co., Ltd.","16.78B","21.73","-3.42%","1.74B"
"709","605099","CoCreation Grass Co., Ltd","16.75B","41.61","2.74%","3.17B"
"710","688352","Hefei Chipmore Technology Co.,Ltd.","16.69B","13.38","1.83%","2.13B"
"711","603194","Zhejiang E-P Equipment Co., Ltd.","16.68B","41.59","4.87%","6.97B"
"712","603882","Guangzhou Kingmed Diagnostics Group Co., Ltd.","16.66B","32.60","-9.37%","6.11B"
"713","603733","Xianhe Co.,Ltd.","16.66B","23.54","0.90%","12.07B"
"714","603009","Shanghai Beite Technology group Co., Ltd.","16.64B","49.14","3.04%","2.28B"
"715","603026","Shida Shinghwa Advanced Material Group Co., Ltd.","16.61B","71.39","-0.31%","6.02B"
"716","600675","China Enterprise Company Limited","16.57B","2.740","-1.79%","12.60B"
"717","600338","Xizang Zhufeng Resources Co., Ltd.","16.52B","18.07","-5.98%","2.18B"
"718","600867","Tonghua Dongbao Pharmaceutical Co., Ltd.","16.52B","8.50","-0.70%","2.74B"
"719","688353","Jiangsu HSC New Energy Materials Co.,LTD.","16.49B","107.93","-0.38%","711.61M"
"720","688167","Focuslight Technologies Inc","16.48B","187.15","5.14%","775.22M"
"721","605376","Jiangsu Boqian New Materials Stock Co., Ltd.","16.48B","63.00","2.72%","1.02B"
"722","688545","Hubei Sinophorus Electronic Materials Co.,Ltd.","16.48B","40.56","1.78%","1.36B"
"723","688790","Beijing Onmicro Electronics Co., Ltd.","16.43B","165.16","-3.87%","2.10B"
"724","688300","Novoray Corporation","16.36B","67.75","4.80%","1.09B"
"725","688029","Micro-Tech (Nanjing) Co.,Ltd","16.30B","87.22","0.76%","3.12B"
"726","600167","Luenmei Quantum Co.,Ltd","16.24B","7.30","-0.82%","3.37B"
"727","688686","OPT Machine Vision Tech Co., Ltd.","16.20B","132.88","1.63%","1.19B"
"728","600928","Bank of Xi'an Co.,Ltd.","16.18B","3.640","-1.36%","4.69B"
"729","601811","Xinhua Winshare Publishing and Media Co., Ltd.","16.15B","15.11","-3.51%","11.79B"
"730","688807","Xiamen Ux Ic Co., Ltd.","16.14B","185.87","-4.75%","465.91M"
"731","603505","China Kings Resources Group Co.,Ltd.","16.06B","19.25","-1.13%","3.68B"
"732","603663","Sanxiang Advanced Materials Co., Ltd.","16.04B","37.89","-0.05%","1.06B"
"733","600022","Shandong Iron and Steel Company Ltd.","16.03B","1.520","-1.94%","72.59B"
"734","688668","Dongguan Dingtong Precision Metal Co., Ltd.","15.99B","114.79","4.78%","1.48B"
"735","600459","Sino-Platinum Metals Co.,Ltd","15.97B","21.02","0.24%","55.72B"
"736","603132","Jinhui Mining Incorporation Limited","15.89B","16.26","3.83%","1.62B"
"737","600446","Shenzhen Kingdom Sci-Tech Co., Ltd","15.89B","16.92","-2.20%","2.99B"
"738","600056","China Meheco Group Co., Ltd.","15.86B","10.60","-0.47%","33.23B"
"739","600198","Datang Telecom Technology Co., Ltd.","15.81B","12.13","9.97%","1.05B"
"740","601568","Shaanxi Beiyuan Chemical Industry Group Co., Ltd.","15.77B","3.920","-1.26%","9.33B"
"741","601068","China Aluminum International Engineering Corporation Limited","15.77B","5.73","-1.04%","23.08B"
"742","603376","Daming Electronics Co.,Ltd.","15.76B","38.46","0.03%","2.73B"
"743","603406","Yangzhou Tinfulong Group Co., Ltd.","15.74B","39.36","0.28%","3.62B"
"744","600330","TDG Holding Co., Ltd.","15.72B","12.92","2.22%","2.97B"
"745","600452","Chongqing Fuling Electric Power Industrial Co., Ltd.","15.67B","10.20","-2.11%","2.99B"
"746","600366","Ningbo Yunsheng Co., Ltd.","15.64B","14.53","1.97%","5.30B"
"747","688549","GrandiT Co., Ltd.","15.60B","10.31","2.89%","1.16B"
"748","688198","Beijing Balance Medical Technology Co.,Ltd.","15.57B","116.08","1.79%","591.28M"
"749","605111","Wuxi NCE Power Co.,Ltd.","15.56B","37.46","1.63%","1.86B"
"750","688552","Aerospace Nanhu Electronic Information Technology Co., Ltd.","15.55B","46.10","-3.21%","716.93M"
"751","688228","UCAP Cloud Information Technology Co.,Ltd.","15.37B","228.88","8.76%","618.93M"
"752","600315","Shanghai Jahwa United Co., Ltd.","15.37B","23.08","-0.90%","6.16B"
"753","600326","Xizang Tianlu Co., Ltd.","15.33B","11.25","3.02%","3.51B"
"754","600403","Henan Dayou Energy Co., Ltd","15.28B","6.39","-7.39%","4.17B"
"755","600480","Ling Yun Industrial Corporation Limited","15.23B","12.46","1.38%","19.56B"
"756","600827","Shanghai Bailian (Group) Co., Ltd.","15.21B","9.05","-2.16%","25.11B"
"757","900923","Shanghai Bailian (Group) Co., Ltd.","15.21B","0.547","-0.36%","25.11B"
"758","603169","Lanzhou LS Heavy Equipment Co., Ltd","15.21B","11.64","-2.84%","6.80B"
"759","603707","Nanjing King-Friend Biochemical Pharmaceutical Co.,Ltd.","15.20B","9.41","-0.95%","3.76B"
"760","601975","Nanjing Tanker Corporation","15.16B","3.240","-3.57%","5.74B"
"761","603200","Shanghai Emperor of Cleaning Hi-Tech Co., Ltd","15.16B","86.41","1.16%","489.35M"
"762","688326","Beijing Jingwei Hirain Technologies Co., Inc.","15.14B","134.50","3.13%","6.46B"
"763","600155","Huachuang Yunxin Digital Technology Co., Ltd.","15.12B","6.83","-0.58%","3.20B"
"764","601083","Shanghai Jinjiang Shipping (Group) Co., Ltd.","15.09B","11.66","0.17%","6.88B"
"765","603876","Jiangsu Dingsheng New Materials Joint-Stock Co.,Ltd","15.06B","16.21","1.19%","26.01B"
"766","688068","Beijing Hotgen Biotech Co., Ltd.","15.05B","169.40","-6.24%","434.45M"
"767","600728","Pci Technology Group Co.,Ltd.","15.05B","7.08","-0.98%","10.21B"
"768","600064","Nanjing Gaoke Company Limited","15.00B","8.67","-0.57%","2.86B"
"769","603583","Zhejiang Jiecang Linear Motion Technology Co.,Ltd.","14.99B","38.85","3.05%","4.12B"
"770","688063","Pylon Technologies Co., Ltd.","14.97B","62.55","0.95%","2.61B"
"771","601778","Jinko Power Technology Co., Ltd.","14.96B","4.280","1.91%","4.01B"
"772","605118","Xiamen Leading Optics Co., Ltd.","14.94B","36.39","-1.99%","782.62M"
"773","600058","Minmetals Development Co., Ltd.","14.94B","13.94","10.02%","56.74B"
"774","603300","Zhejiang Haikong Nanke Huatie Digital Intelligence and Technology Co., Ltd.","14.92B","7.58","-2.82%","5.89B"
"775","600353","Chengdu Xuguang Electronics Co., Ltd.","14.86B","17.91","-","1.65B"
"776","688001","Suzhou HYC Technology Co.,Ltd.","14.85B","33.52","4.42%","2.12B"
"777","600376","Beijing Capital Development Co., Ltd.","14.83B","5.75","1.23%","32.94B"
"778","688543","Jiangxi Guoke Defence Group Co.,Ltd.","14.83B","71.00","-1.70%","1.22B"
"779","600986","Zhewen Interactive Group Co., Ltd.","14.82B","10.04","-9.96%","7.71B"
"780","603202","Heilongjiang Tianyouwei Electronics Co., Ltd.","14.80B","92.52","0.45%","4.22B"
"781","688258","Jiangsu Eazytec Co., Ltd.","14.75B","123.98","-5.50%","342.93M"
"782","601718","Jihua Group Corporation Limited","14.74B","3.380","-1.74%","7.16B"
"783","688789","Hangzhou Honghua Digital Technology Stock Company LTD.","14.74B","82.16","-1.23%","2.16B"
"784","601619","Jiaze Renewables Corporation Limited","14.74B","5.06","2.43%","2.47B"
"785","688605","Sprint Precision Technologies Co., Ltd.","14.74B","72.82","4.87%","1.24B"
"786","600559","Hebei Hengshui Laobaigan Liquor Co., Ltd.","14.71B","16.08","-0.25%","4.60B"
"787","600755","Xiamen ITG Group Corp.,Ltd","14.69B","6.87","-1.43%","308.46B"
"788","600006","DongFeng Automobile Co. LTD","14.68B","7.34","-1.34%","9.97B"
"789","603063","Shenzhen Hopewind Electric Co., Ltd.","14.68B","32.15","0.82%","4.20B"
"790","605296","Yunnan Shennong Agricultural Industry Group Co.,LTD.","14.65B","28.27","-1.08%","5.43B"
"791","688559","Hymson Laser Technology Group Co.,Ltd.","14.64B","59.76","-3.77%","3.60B"
"792","605333","Kunshan Huguang Auto Harness Co.,Ltd.","14.60B","31.47","0.29%","8.22B"
"793","603778","Guosheng Shian Technology Co., Ltd.","14.59B","22.46","-9.98%","1.48B"
"794","605598","Shanghai Geoharbour Construction Group Co., Ltd.","14.52B","59.35","0.05%","1.48B"
"795","688612","Shenzhen VMAX New Energy Co., Ltd.","14.50B","34.60","1.20%","6.30B"
"796","600710","Sumec Corporation Limited","14.41B","11.03","1.38%","117.62B"
"797","688321","Shenzhen Chipscreen Biosciences Co., Ltd.","14.37B","35.24","-0.03%","850.99M"
"798","600864","Harbin Hatou Investment Co.,Ltd","14.36B","6.90","0.29%","2.79B"
"799","600589","Dawei Technology (Guangdong) Group Co., Ltd.","14.28B","9.62","-6.15%","412.35M"
"800","600420","Shanghai Shyndec Pharmaceutical Co., Ltd.","14.26B","10.63","-0.75%","9.26B"
"801","603011","Hefei Metalforming Intelligent Manufacturing Co., Ltd.","14.24B","28.81","-10.00%","2.28B"
"802","601949","China Publishing & Media Holdings Co., Ltd.","14.24B","7.48","-4.10%","5.54B"
"803","600266","Beijing Urban Construction Investment & Development Co., Ltd.","14.24B","6.86","9.94%","32.99B"
"804","601827","Chongqing Sanfeng Environment Group Corp., Ltd.","14.23B","8.51","0.47%","5.63B"
"805","600500","Sinochem International Corporation","14.19B","3.960","-1.98%","49.15B"
"806","600750","Jiang Zhong Pharmaceutical Co.,Ltd","14.19B","22.56","-1.01%","4.24B"
"807","688160","Kinco Automation (Shanghai) Co.,Ltd","14.14B","162.50","10.21%","659.82M"
"808","600662","Shanghai Foreign Service Holding Group Co., Ltd.","14.13B","6.19","-10.03%","24.96B"
"809","603031","Anhui Anfu Battery Technology Co.,Ltd","14.13B","54.80","5.06%","4.65B"
"810","600211","Tibet Rhodiola Pharmaceutical Holding Co.","14.11B","43.79","-0.95%","2.72B"
"811","688125","Guangdong Anda Automation Solutions Co.,Ltd.","14.07B","171.36","-2.01%","667.50M"
"812","688222","HitGen Inc.","14.06B","35.20","-5.88%","498.51M"
"813","688380","Shenzhen China Micro Semicon Co., Ltd.","14.04B","35.21","2.47%","1.04B"
"814","600552","Triumph Science & Technology Co.,Ltd","14.04B","14.86","2.13%","5.63B"
"815","600409","Tangshan Sanyou Chemical Industries Co.,Ltd","14.02B","6.79","1.34%","19.45B"
"816","600529","Shandong Pharmaceutical Glass Co.Ltd","14.00B","21.09","-1.40%","4.70B"
"817","600872","Jonjee Hi-Tech Industrial and Commercial Holding Co.,Ltd","13.99B","18.06","-0.44%","4.73B"
"818","605116","Aurisco Pharmaceutical Co.,Ltd.","13.98B","34.43","6.04%","1.62B"
"819","688306","Ningbo PIA Automation Holding Corp.","13.98B","11.49","2.77%","2.60B"
"820","600759","Geo-Jade Petroleum Corporation","13.94B","3.360","-5.62%","2.16B"
"821","603218","Riyue Heavy Industry Co.,Ltd","13.94B","13.68","1.03%","6.37B"
"822","601512","China-Singapore Suzhou Industrial Park Development Group Co., Ltd.","13.89B","9.27","-0.86%","3.30B"
"823","600383","Gemdale Corporation","13.86B","3.070","-2.54%","58.27B"
"824","603515","Opple Lighting Co.,LTD","13.84B","18.73","0.86%","6.94B"
"825","600718","Neusoft Corporation","13.81B","11.57","-3.42%","12.16B"
"826","605599","Beijing Caishikou Department Store Co.,Ltd.","13.78B","17.72","-0.56%","25.36B"
"827","603588","Beijing GeoEnviron Engineering & Technology, Inc.","13.74B","9.02","1.46%","13.21B"
"828","600693","Fujian Dongbai (Group) Co.,Ltd.","13.72B","15.77","2.80%","1.85B"
"829","688025","Shenzhen JPT Opto-Electronics Co., Ltd.","13.72B","145.00","6.07%","1.89B"
"830","601033","Grandtop Yongxing Group Co.,Ltd","13.72B","15.24","0.33%","4.22B"
"831","605507","Guobang Pharma Ltd.","13.70B","24.77","-0.40%","5.94B"
"832","605020","Zhejiang Yonghe Refrigerant Co., Ltd.","13.69B","26.86","-0.33%","5.01B"
"833","600556","Inmyshow Digital Technology(Group)Co.,Ltd.","13.67B","7.56","-10.00%","3.76B"
"834","600916","China National Gold Group Gold Jewellery Co.,Ltd.","13.66B","8.13","-1.69%","59.65B"
"835","688182","Jiangsu Cai Qin Technology Co., Ltd","13.61B","34.02","-3.63%","632.79M"
"836","600686","Xiamen King Long Motor Group Co., Ltd.","13.57B","18.92","0.58%","24.89B"
"837","601026","Techstorm Advanced Material Corporation Limited","13.56B","20.56","0.69%","3.81B"
"838","688233","Thinkon Semiconductor Jinzhou Corp.","13.54B","79.95","8.94%","404.62M"
"839","603283","Suzhou Secote Precision Electronic Co.,LTD","13.53B","49.13","10.01%","3.39B"
"840","601595","Shanghai Film Co., Ltd.","13.49B","30.09","-3.28%","853.23M"
"841","601929","JiShi Media Co., Ltd.","13.48B","3.920","-8.20%","2.02B"
"842","600744","DaTang HuaYin Electric Power CO.,LTD","13.47B","6.63","7.98%","8.55B"
"843","600063","Anhui Wanwei Updated High-Tech Material Industry Co.,Ltd","13.45B","6.50","-3.13%","8.04B"
"844","601801","Anhui Xinhua Media Co., Ltd.","13.43B","6.86","-2.97%","9.26B"
"845","600248","Shaanxi Construction Engineering Group Corporation Limited","13.43B","3.590","-","136.60B"
"846","603983","Guangdong Marubi Biotechnology Co., Ltd.","13.40B","33.42","-3.72%","3.47B"
"847","688522","Guangdong Naruida Technology Co., Ltd.","13.40B","44.28","4.76%","463.09M"
"848","600773","Tibet Urban Development and Investment Co.,LTD","13.37B","14.05","-2.77%","1.80B"
